Country,Year,Tea_Type,Trade_Flow,Trade USD,Weight tones
United Kingdom,2022,Green Tea,Import,30808563,3058.87
United States of America,2019,Black Tea,Export,74139690,9200.65
United States of America,2019,Black Tea,Import,320375504,100308.21
United States of America,2019,Black Tea,Re-Export,9781940,990.95
United States of America,2019,Green Tea,Export,37555173,7986.62
United States of America,2019,Green Tea,Import,168038696,17688.61
United States of America,2019,Green Tea,Re-Export,6537734,1368.25
United States of America,2020,Black Tea,Export,56516289,7554.35
United States of America,2020,Black Tea,Import,299218880,89538.73
United States of America,2020,Black Tea,Re-Export,6568681,806.13
United States of America,2020,Green Tea,Export,32200779,6707.34
United States of America,2020,Green Tea,Import,174612888,16838.2
United States of America,2020,Green Tea,Re-Export,4437778,949.53
United States of America,2021,Black Tea,Export,58760394,7570.5
United States of America,2021,Black Tea,Import,329969680,98020.54
United States of America,2021,Black Tea,Re-Export,9426174,1208.96
United States of America,2021,Green Tea,Export,34678984,7680.71
United States of America,2021,Green Tea,Import,201787960,17144.46
United States of America,2021,Green Tea,Re-Export,5698476,1213.69
United States of America,2022,Black Tea,Export,62732812,7314.15
United States of America,2022,Black Tea,Import,359745968,103024.5
United States of America,2022,Black Tea,Re-Export,11560101,1155.17
United States of America,2022,Green Tea,Export,34968273,7739.1
United States of America,2022,Green Tea,Import,199912512,16618.79
United States of America,2022,Green Tea,Re-Export,4731406,918.41
Uruguay,2019,Black Tea,Export,538,0.13
Uruguay,2019,Black Tea,Import,1494197.31,329.98
Uruguay,2019,Green Tea,Export,60,0.01
Uruguay,2019,Green Tea,Import,229984,23.68
Uruguay,2020,Black Tea,Export,343,0.06
Uruguay,2020,Black Tea,Import,1353331.5,370.61
Uruguay,2020,Green Tea,Export,819,0.1
Uruguay,2020,Green Tea,Import,278941.19,43.06
Uruguay,2021,Black Tea,Export,1012,0.07
Uruguay,2021,Black Tea,Import,1677972.25,419.41
Uruguay,2021,Green Tea,Export,961,0.18
Uruguay,2021,Green Tea,Import,242393.78,32.81
Uruguay,2022,Black Tea,Export,68,0
Uruguay,2022,Black Tea,Import,1610849.94,352.61
Uruguay,2022,Green Tea,Export,1206,0.25
Uruguay,2022,Green Tea,Import,166286.52,22.15
Uzbekistan,2019,Black Tea,Export,85661,32.5
Uzbekistan,2019,Black Tea,Import,15070876,7519.21
Uzbekistan,2019,Green Tea,Export,7946,5.06
Uzbekistan,2019,Green Tea,Import,31367185,24892.64
Uzbekistan,2020,Black Tea,Export,52603,26.5
Uzbekistan,2020,Black Tea,Import,13791098,7500.89
Uzbekistan,2020,Green Tea,Export,143946,107.46
Uzbekistan,2020,Green Tea,Import,28525149,23925.12
Uzbekistan,2021,Black Tea,Export,187356.5,38.62
Uzbekistan,2021,Black Tea,Import,12209258,2853.27
Uzbekistan,2021,Green Tea,Export,98783.67,7.15
Uzbekistan,2021,Green Tea,Import,30630676.88,100.36
Uzbekistan,2022,Black Tea,Export,291202,114.82
Uzbekistan,2022,Black Tea,Import,11948261,5400.41
Uzbekistan,2022,Green Tea,Export,207926,150.4
Uzbekistan,2022,Green Tea,Import,30154041,25679.08
Vietnam,2019,Black Tea,Export,95213743.69,67389.42
Vietnam,2019,Black Tea,Import,12555652.5,3270.63
Vietnam,2019,Green Tea,Export,135526190.8,67516.59
Vietnam,2019,Green Tea,Import,18360789.5,3742.13
Vietnam,2020,Black Tea,Export,90755524.75,66597.15
Vietnam,2020,Black Tea,Import,10280274.25,2484.12
Vietnam,2020,Green Tea,Export,108170004.6,60013.84
Vietnam,2020,Green Tea,Import,6509999,1016.71
Vietnam,2021,Black Tea,Export,86484223.63,60751.89
Vietnam,2021,Black Tea,Import,10859156,2981.44
Vietnam,2021,Green Tea,Export,117642324.5,61432.32
Vietnam,2021,Green Tea,Import,5404204.88,742.08
Vietnam,2022,Black Tea,Export,84422521.25,58709.31
Vietnam,2022,Black Tea,Import,15649668,3171.89
Vietnam,2022,Green Tea,Export,138664786.5,82971.66
Vietnam,2022,Green Tea,Import,8995836.75,933.04
Yemen,2019,Black Tea,Import,13227619.25,18025.75
Yemen,2019,Green Tea,Import,2677250.76,4048.63
Zambia,2019,Black Tea,Export,787.47,0.18
Zambia,2019,Black Tea,Import,3095827.88,472.75
Zambia,2019,Green Tea,Export,16207.25,1.5
Zambia,2019,Green Tea,Import,121566.93,1.34
Zambia,2020,Black Tea,Export,141833.65,14.68
Zambia,2020,Black Tea,Import,2336929.44,472.43
Zambia,2020,Black Tea,Re-Export,85383.87,9.12
Zambia,2020,Green Tea,Export,2711.74,NULL
Zambia,2020,Green Tea,Import,127291.52,5.1
Zambia,2021,Black Tea,Export,9855.36,3.99
Zambia,2021,Black Tea,Import,2147610.25,997.85
Zambia,2021,Black Tea,Re-Export,8811.92,3.68
Zambia,2021,Green Tea,Export,56469.8,44.99
Zambia,2021,Green Tea,Import,119570.82,70.3
Zambia,2021,Green Tea,Re-Export,1390.94,0.06
Zambia,2022,Black Tea,Export,83363.24,105.69
Zambia,2022,Black Tea,Import,2506675.94,1218.07
Zambia,2022,Black Tea,Re-Export,33480.12,10.98
Zambia,2022,Green Tea,Export,132298.07,90.14
Zambia,2022,Green Tea,Import,99175.29,99.23
Zambia,2022,Green Tea,Re-Export,3383.62,3.19
Zimbabwe,2019,Black Tea,Export,21095118.88,14533.93
Zimbabwe,2019,Black Tea,Import,859050.55,160.96
Zimbabwe,2019,Green Tea,Export,42.79,0.09
Zimbabwe,2019,Green Tea,Import,17014.69,5.48
Zimbabwe,2020,Black Tea,Export,16278312.3,12137.7
Zimbabwe,2020,Black Tea,Import,577971.84,155.46
Zimbabwe,2020,Green Tea,Export,3794.62,0.2
Zimbabwe,2020,Green Tea,Import,9452.88,3.73
Zimbabwe,2021,Black Tea,Export,16060161.98,11569.08
Zimbabwe,2021,Black Tea,Import,972180.19,116.81
Zimbabwe,2021,Green Tea,Export,675.81,0.11
Zimbabwe,2021,Green Tea,Import,73280.25,10.48
Zimbabwe,2022,Black Tea,Export,18249718.19,12632.95
Zimbabwe,2022,Black Tea,Import,768755.34,258.23
Zimbabwe,2022,Green Tea,Import,58782.17,16.61
